LapNumber,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,Year,DriverNumber,RPM,nGear,Throttle,Brake,DRS,Time,Driver,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Weight
58.0,24.0,52.0,1013.2,30.1,127.0,0.6,1.0,2023,24,8515.193798449613,2.671834625322997,29.55813953488372,122,0,0 days 02:22:15.448000,ZHO,0 days 00:01:45.564000,3.0,,,0 days 00:00:28.832000,0 days 00:00:49.317000,0 days 00:00:27.415000,0 days 02:20:58.750000,0 days 02:21:48.067000,0 days 02:22:15.482000,117.0,132.0,249.0,272.0,False,INTERMEDIATE,6.0,True,Alfa Romeo,0 days 02:20:29.884000,,12,14.0,False,,False,True,825.2759966331258
59.0,23.95,50.5,1013.2,29.65,169.5,1.0,2.0,2023,24,8598.464566929133,2.6535433070866143,29.92388451443569,111,0,0 days 02:23:59.040000,ZHO,0 days 00:01:43.592000,3.0,,,0 days 00:00:27.562000,0 days 00:00:48.727000,0 days 00:00:27.303000,0 days 02:22:43.044000,0 days 02:23:31.771000,0 days 02:23:59.074000,126.0,128.0,248.0,268.0,False,INTERMEDIATE,7.0,True,Alfa Romeo,0 days 02:22:15.448000,,21,14.0,False,,False,True,823.9821201975615
60.0,23.700000000000003,52.5,1013.2,29.35,148.0,0.95,2.0,2023,24,8667.757894736842,2.6184210526315788,30.28421052631579,112,0,0 days 02:25:40.660000,ZHO,0 days 00:01:41.620000,3.0,,,0 days 00:00:26.708000,0 days 00:00:47.952000,0 days 00:00:26.960000,0 days 02:24:25.782000,0 days 02:25:13.734000,0 days 02:25:40.694000,133.0,129.0,249.0,264.0,False,INTERMEDIATE,8.0,True,Alfa Romeo,0 days 02:23:59.040000,,12,14.0,False,,False,True,822.6882437619971
61.0,23.5,58.0,1013.2,28.7,147.0,1.0,1.0,2023,24,8705.129770992366,2.704834605597964,32.27226463104326,130,0,0 days 02:27:22.161000,ZHO,0 days 00:01:41.501000,3.0,,,0 days 00:00:26.594000,0 days 00:00:47.925000,0 days 00:00:26.982000,0 days 02:26:07.288000,0 days 02:26:55.213000,0 days 02:27:22.195000,127.0,130.0,248.0,270.0,False,INTERMEDIATE,9.0,True,Alfa Romeo,0 days 02:25:40.660000,,1,14.0,False,,False,True,821.3943673264328
62.0,23.4,62.0,1013.2,28.3,139.0,1.55,2.0,2023,24,8709.324396782842,2.646112600536193,31.80965147453083,108,0,0 days 02:29:03.148000,ZHO,0 days 00:01:40.987000,3.0,,,0 days 00:00:26.468000,0 days 00:00:47.801000,0 days 00:00:26.718000,0 days 02:27:48.663000,0 days 02:28:36.464000,0 days 02:29:03.182000,133.0,131.0,249.0,271.0,False,INTERMEDIATE,10.0,True,Alfa Romeo,0 days 02:27:22.161000,,1,14.0,False,,False,True,820.1004908908685
63.0,23.05,65.0,1013.2,27.7,145.5,1.7,2.0,2023,24,8698.27047146402,2.632754342431762,30.166253101736974,116,0,0 days 02:30:43.886000,ZHO,0 days 00:01:40.738000,3.0,,,0 days 00:00:26.265000,0 days 00:00:48.060000,0 days 00:00:26.413000,0 days 02:29:29.447000,0 days 02:30:17.507000,0 days 02:30:43.920000,,135.0,251.0,270.0,False,INTERMEDIATE,11.0,True,Alfa Romeo,0 days 02:29:03.148000,,1,14.0,False,,False,True,818.8066144553042
64.0,23.0,66.0,1013.2,27.2,141.0,1.6,1.0,2023,24,8799.866323907456,2.6298200514138816,31.26992287917738,117,0,0 days 02:32:26.459000,ZHO,0 days 00:01:42.573000,3.0,,,0 days 00:00:26.121000,0 days 00:00:47.347000,0 days 00:00:29.105000,0 days 02:31:10.041000,0 days 02:31:57.388000,0 days 02:32:26.493000,139.0,136.0,190.0,270.0,False,INTERMEDIATE,12.0,True,Alfa Romeo,0 days 02:30:43.886000,,1,14.0,False,,False,True,817.5127380197398
65.0,23.1,66.5,1013.2,27.4,140.0,1.6,2.0,2023,24,8974.209169054442,2.8853868194842405,35.25214899713467,116,0,0 days 02:34:05.903000,ZHO,0 days 00:01:39.444000,3.0,,,0 days 00:00:27.198000,0 days 00:00:47.238000,0 days 00:00:25.008000,0 days 02:32:53.691000,0 days 02:33:40.929000,0 days 02:34:05.937000,134.0,139.0,253.0,272.0,False,INTERMEDIATE,13.0,True,Alfa Romeo,0 days 02:32:26.459000,,1,14.0,False,,False,True,816.2188615841754
66.0,23.2,66.0,1013.2,27.3,142.0,1.7,1.0,2023,24,9016.125714285714,2.8914285714285715,35.48,107,0,0 days 02:35:40.190000,ZHO,0 days 00:01:34.287000,3.0,,,0 days 00:00:24.573000,0 days 00:00:45.594000,0 days 00:00:24.120000,0 days 02:34:30.510000,0 days 02:35:16.104000,0 days 02:35:40.224000,146.0,148.0,255.0,275.0,False,INTERMEDIATE,14.0,True,Alfa Romeo,0 days 02:34:05.903000,,1,14.0,False,,False,True,814.9249851486111
67.0,23.1,65.0,1013.2,27.5,144.0,1.7,2.0,2023,24,8918.01095890411,2.8794520547945206,34.71780821917808,119,0,0 days 02:37:13.654000,ZHO,0 days 00:01:33.464000,3.0,,,0 days 00:00:24.541000,0 days 00:00:45.319000,0 days 00:00:23.604000,0 days 02:36:04.765000,0 days 02:36:50.084000,0 days 02:37:13.688000,148.0,149.0,256.0,274.0,False,INTERMEDIATE,15.0,True,Alfa Romeo,0 days 02:35:40.190000,,12,14.0,False,,False,True,813.6311087130467
68.0,23.3,63.5,1013.2,27.75,140.5,1.85,1.0,2023,24,9061.982456140351,2.7923976608187133,36.08479532163743,104,0,0 days 02:38:48.333000,ZHO,0 days 00:01:34.679000,3.0,,,0 days 00:00:24.734000,0 days 00:00:45.068000,0 days 00:00:24.877000,0 days 02:37:38.422000,0 days 02:38:23.490000,0 days 02:38:48.367000,143.0,155.0,252.0,275.0,False,INTERMEDIATE,16.0,True,Alfa Romeo,0 days 02:37:13.654000,,21,14.0,False,,False,True,812.3372322774824
69.0,23.4,62.0,1013.2,28.1,151.0,1.6,0.0,2023,24,8986.961764705882,3.1,38.38235294117647,108,0,0 days 02:40:22.212000,ZHO,0 days 00:01:33.879000,3.0,,,0 days 00:00:26.454000,0 days 00:00:44.453000,0 days 00:00:22.972000,0 days 02:39:14.821000,0 days 02:39:59.274000,0 days 02:40:22.246000,148.0,161.0,258.0,275.0,False,INTERMEDIATE,17.0,True,Alfa Romeo,0 days 02:38:48.333000,,1,13.0,False,,False,True,811.043355841918
70.0,23.5,62.5,1013.1,28.45,144.0,1.7,0.0,2023,24,9017.501474926254,3.005899705014749,38.48672566371681,105,0,0 days 02:41:52.617000,ZHO,0 days 00:01:30.405000,3.0,,,0 days 00:00:23.856000,0 days 00:00:43.793000,0 days 00:00:22.756000,0 days 02:40:46.102000,0 days 02:41:29.895000,0 days 02:41:52.651000,149.0,163.0,258.0,274.0,False,INTERMEDIATE,18.0,True,Alfa Romeo,0 days 02:40:22.212000,,1,13.0,False,,False,True,809.7494794063537
71.0,23.6,59.0,1013.0,29.0,137.0,2.0,0.0,2023,24,9138.073394495414,3.149847094801223,39.48318042813456,104,0,0 days 02:43:21.953000,ZHO,0 days 00:01:29.336000,3.0,,,0 days 00:00:23.237000,0 days 00:00:43.399000,0 days 00:00:22.700000,0 days 02:42:15.888000,0 days 02:42:59.287000,0 days 02:43:21.987000,159.0,163.0,258.0,276.0,False,INTERMEDIATE,19.0,True,Alfa Romeo,0 days 02:41:52.617000,,1,13.0,False,,False,True,808.4556029707894
72.0,23.65,57.5,1013.0,29.4,137.5,1.65,0.0,2023,24,8901.797101449276,3.115942028985508,36.86376811594203,107,0,0 days 02:44:49.917000,ZHO,0 days 00:01:27.964000,3.0,,,0 days 00:00:22.869000,0 days 00:00:42.498000,0 days 00:00:22.597000,0 days 02:43:44.856000,0 days 02:44:27.354000,0 days 02:44:49.951000,161.0,171.0,258.0,277.0,False,INTERMEDIATE,20.0,True,Alfa Romeo,0 days 02:43:21.953000,,1,13.0,False,,False,True,807.1617265352251
73.0,23.8,57.0,1013.0,30.0,138.0,1.3,0.0,2023,24,9038.200607902736,3.0759878419452886,37.02127659574468,93,0,0 days 02:46:20.036000,ZHO,0 days 00:01:30.119000,3.0,,,0 days 00:00:22.817000,0 days 00:00:44.378000,0 days 00:00:22.924000,0 days 02:45:12.768000,0 days 02:45:57.146000,0 days 02:46:20.070000,158.0,169.0,259.0,240.0,False,INTERMEDIATE,21.0,True,Alfa Romeo,0 days 02:44:49.917000,,1,13.0,False,,False,True,805.8678500996607
74.0,23.8,57.0,1013.0,30.0,125.0,1.1,0.0,2023,24,9213.524691358023,3.20679012345679,40.93518518518518,95,0,0 days 02:47:48.085000,ZHO,0 days 00:01:28.049000,3.0,,,0 days 00:00:23.098000,0 days 00:00:42.391000,0 days 00:00:22.560000,0 days 02:46:43.168000,0 days 02:47:25.559000,0 days 02:47:48.119000,163.0,166.0,257.0,277.0,False,INTERMEDIATE,22.0,True,Alfa Romeo,0 days 02:46:20.036000,,1,13.0,False,,False,True,804.5739736640963
75.0,23.85,56.5,1013.0,30.35,142.0,1.5,0.0,2023,24,9289.612804878048,3.2103658536585367,41.84756097560975,100,0,0 days 02:49:14.697000,ZHO,0 days 00:01:26.612000,3.0,,,0 days 00:00:22.563000,0 days 00:00:41.803000,0 days 00:00:22.246000,0 days 02:48:10.682000,0 days 02:48:52.485000,0 days 02:49:14.731000,178.0,169.0,258.0,277.0,False,INTERMEDIATE,23.0,True,Alfa Romeo,0 days 02:47:48.085000,,1,13.0,False,,False,True,803.280097228532
76.0,23.9,57.0,1012.9,30.7,136.0,1.7,0.0,2023,24,9269.063063063064,3.24024024024024,42.15615615615616,93,0,0 days 02:50:40.414000,ZHO,0 days 00:01:25.717000,3.0,,,0 days 00:00:22.280000,0 days 00:00:41.047000,0 days 00:00:22.390000,0 days 02:49:37.011000,0 days 02:50:18.058000,0 days 02:50:40.448000,170.0,172.0,258.0,278.0,False,INTERMEDIATE,24.0,True,Alfa Romeo,0 days 02:49:14.697000,,1,13.0,False,,False,True,801.9862207929676
77.0,23.95,58.5,1012.9,30.7,139.5,1.4,0.0,2023,24,3814.837513631407,1.306434023991276,37.68484187568157,403,0,0 days 02:52:07.029000,ZHO,0 days 00:01:26.615000,3.0,,,0 days 00:00:22.670000,0 days 00:00:41.227000,0 days 00:00:22.718000,0 days 02:51:03.118000,0 days 02:51:44.345000,0 days 02:52:07.063000,174.0,171.0,257.0,277.0,False,INTERMEDIATE,25.0,True,Alfa Romeo,0 days 02:50:40.414000,,1,13.0,False,,False,True,800.6923443574033
1.0,25.2,44.5,1013.45,42.95,57.0,0.9,0.0,2023,27,9580.35275080906,3.4207119741100325,48.59546925566343,97,0,0 days 01:04:03.289000,HUL,0 days 00:02:00.092000,1.0,,0 days 01:03:31.449000,,0 days 00:00:41.349000,0 days 00:00:46.475000,,0 days 01:03:16.933000,0 days 01:04:03.479000,172.0,182.0,,282.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:02:02.950000,,12,20.0,False,,False,False,898.4896775725111
2.0,25.3,45.0,1013.4,42.8,18.0,1.0,0.0,2023,27,9458.512280701754,3.7578947368421054,48.87017543859649,87,0,0 days 01:05:23.723000,HUL,0 days 00:01:20.434000,2.0,0 days 01:04:03.995000,,0 days 00:00:23.288000,0 days 00:00:36.554000,0 days 00:00:20.592000,0 days 01:04:26.602000,0 days 01:05:03.156000,0 days 01:05:23.748000,193.0,184.0,258.0,280.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:04:03.289000,,1,20.0,False,,False,False,897.197781742546
3.0,25.4,45.0,1013.5,42.8,115.0,1.0,0.0,2023,27,9578.878472222224,3.7256944444444446,50.51041666666666,85,0,0 days 01:06:40.944000,HUL,0 days 00:01:17.221000,2.0,,,0 days 00:00:20.372000,0 days 00:00:35.951000,0 days 00:00:20.898000,0 days 01:05:44.120000,0 days 01:06:20.071000,0 days 01:06:40.969000,205.0,184.0,258.0,280.0,False,HARD,2.0,True,Haas F1 Team,0 days 01:05:23.723000,,1,20.0,True,TRACK LIMITS AT TURN 10 LAP 3 ,False,True,895.9058859125809
4.0,25.5,44.0,1013.5,42.4,161.0,1.3,0.0,2023,27,9568.664359861592,3.622837370242215,50.42560553633218,80,0,0 days 01:07:58.092000,HUL,0 days 00:01:17.148000,2.0,,,0 days 00:00:20.290000,0 days 00:00:36.341000,0 days 00:00:20.517000,0 days 01:07:01.259000,0 days 01:07:37.600000,0 days 01:07:58.117000,202.0,187.0,258.0,280.0,True,HARD,3.0,True,Haas F1 Team,0 days 01:06:40.944000,,1,20.0,False,,False,True,894.6139900826158
5.0,25.4,44.0,1013.5,42.0,104.0,0.9,0.0,2023,27,9544.099656357388,3.642611683848797,48.14089347079038,81,0,0 days 01:09:15.137000,HUL,0 days 00:01:17.045000,2.0,,,0 days 00:00:20.316000,0 days 00:00:36.303000,0 days 00:00:20.426000,0 days 01:08:18.433000,0 days 01:08:54.736000,0 days 01:09:15.162000,,186.0,258.0,281.0,True,HARD,4.0,True,Haas F1 Team,0 days 01:07:58.092000,,1,20.0,False,,False,True,893.3220942526507
6.0,25.4,44.0,1013.5,41.4,50.0,0.6,0.0,2023,27,9525.92,3.6766666666666654,50.08,82,0,0 days 01:10:32.128000,HUL,0 days 00:01:16.991000,2.0,,,0 days 00:00:20.218000,0 days 00:00:36.255000,0 days 00:00:20.518000,0 days 01:09:35.380000,0 days 01:10:11.635000,0 days 01:10:32.153000,199.0,186.0,259.0,283.0,True,HARD,5.0,True,Haas F1 Team,0 days 01:09:15.137000,,1,20.0,False,,False,True,892.0301984226855
7.0,25.4,44.0,1013.5,40.9,359.0,0.8,0.0,2023,27,9511.659420289856,3.630434782608696,47.789855072463766,85,0,0 days 01:11:49.461000,HUL,0 days 00:01:17.333000,2.0,,,0 days 00:00:20.413000,0 days 00:00:36.425000,0 days 00:00:20.495000,0 days 01:10:52.566000,0 days 01:11:28.991000,0 days 01:11:49.486000,198.0,186.0,259.0,283.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:10:32.128000,,1,20.0,False,,False,True,890.7383025927205
8.0,25.45,43.5,1013.5,41.1,143.5,1.2,0.0,2023,27,9521.693103448277,3.7586206896551726,48.76206896551725,85,0,0 days 01:13:06.698000,HUL,0 days 00:01:17.237000,2.0,,,0 days 00:00:20.379000,0 days 00:00:36.361000,0 days 00:00:20.497000,0 days 01:12:09.865000,0 days 01:12:46.226000,0 days 01:13:06.723000,200.0,188.0,259.0,284.0,False,HARD,7.0,True,Haas F1 Team,0 days 01:11:49.461000,,1,20.0,False,,False,True,889.4464067627554
9.0,25.5,42.0,1013.5,40.9,137.0,2.2,0.0,2023,27,9458.841216216217,3.743243243243243,47.69594594594594,90,12,0 days 01:14:24.131000,HUL,0 days 00:01:17.433000,2.0,,,0 days 00:00:20.401000,0 days 00:00:36.381000,0 days 00:00:20.651000,0 days 01:13:27.124000,0 days 01:14:03.505000,0 days 01:14:24.156000,,185.0,259.0,284.0,False,HARD,8.0,True,Haas F1 Team,0 days 01:13:06.698000,,1,20.0,False,,False,True,888.1545109327902
10.0,25.4,43.0,1013.5,40.2,142.0,1.2,0.0,2023,27,9260.699669966996,3.607260726072607,43.35313531353136,94,15,0 days 01:15:42.159000,HUL,0 days 00:01:18.028000,2.0,,,0 days 00:00:20.421000,0 days 00:00:36.649000,0 days 00:00:20.958000,0 days 01:14:44.577000,0 days 01:15:21.226000,0 days 01:15:42.184000,,187.0,266.0,286.0,False,HARD,9.0,True,Haas F1 Team,0 days 01:14:24.131000,,1,20.0,False,,False,True,886.8626151028252
11.0,25.3,44.0,1013.5,40.0,1.0,0.6,0.0,2023,27,9243.814569536424,3.5993377483443707,42.62251655629139,105,20,0 days 01:17:01.755000,HUL,0 days 00:01:19.596000,2.0,,,0 days 00:00:20.887000,0 days 00:00:37.469000,0 days 00:00:21.240000,0 days 01:16:03.071000,0 days 01:16:40.540000,0 days 01:17:01.780000,192.0,180.0,265.0,285.0,False,HARD,10.0,True,Haas F1 Team,0 days 01:15:42.159000,,12,20.0,False,,False,True,885.5707192728601
12.0,25.35,43.5,1013.5,40.05,68.0,1.15,0.0,2023,27,9203.097972972972,3.577702702702702,43.33445945945946,91,14,0 days 01:18:21.919000,HUL,0 days 00:01:20.164000,2.0,,,0 days 00:00:21.347000,0 days 00:00:37.705000,0 days 00:00:21.112000,0 days 01:17:23.127000,0 days 01:18:00.832000,0 days 01:18:21.944000,187.0,182.0,266.0,285.0,False,HARD,11.0,True,Haas F1 Team,0 days 01:17:01.755000,,21,20.0,False,,False,True,884.2788234428949
13.0,25.4,43.0,1013.5,40.1,146.0,1.2,0.0,2023,27,9210.851132686084,3.624595469255664,40.24595469255664,94,7,0 days 01:19:42.743000,HUL,0 days 00:01:20.824000,2.0,,,0 days 00:00:21.162000,0 days 00:00:38.393000,0 days 00:00:21.269000,0 days 01:18:43.106000,0 days 01:19:21.499000,0 days 01:19:42.768000,183.0,177.0,267.0,285.0,False,HARD,12.0,True,Haas F1 Team,0 days 01:18:21.919000,,1,20.0,False,,False,True,882.9869276129298
14.0,25.3,43.0,1013.5,39.9,148.0,0.8,0.0,2023,27,9136.423076923076,3.548076923076923,38.74679487179487,102,0,0 days 01:21:03.997000,HUL,0 days 00:01:21.254000,2.0,,,0 days 00:00:21.209000,0 days 00:00:38.307000,0 days 00:00:21.738000,0 days 01:20:03.977000,0 days 01:20:42.284000,0 days 01:21:04.022000,178.0,175.0,260.0,279.0,False,HARD,13.0,True,Haas F1 Team,0 days 01:19:42.743000,,12,20.0,False,,False,True,881.6950317829647
15.0,25.3,44.0,1013.6,39.7,131.5,1.2000000000000002,0.0,2023,27,9208.541254125412,3.65016501650165,42.23432343234323,94,0,0 days 01:22:24.969000,HUL,0 days 00:01:20.972000,2.0,,,0 days 00:00:21.110000,0 days 00:00:38.182000,0 days 00:00:21.680000,0 days 01:21:25.132000,0 days 01:22:03.314000,0 days 01:22:24.994000,182.0,176.0,258.0,280.0,False,HARD,14.0,True,Haas F1 Team,0 days 01:21:03.997000,,1,20.0,False,,False,True,880.4031359529996
16.0,25.3,44.0,1013.5,39.5,168.0,0.8,0.0,2023,27,9168.56026058632,3.6286644951140063,41.039087947882734,103,0,0 days 01:23:45.250000,HUL,0 days 00:01:20.281000,2.0,,,0 days 00:00:21.026000,0 days 00:00:37.742000,0 days 00:00:21.513000,0 days 01:22:46.020000,0 days 01:23:23.762000,0 days 01:23:45.275000,185.0,183.0,258.0,284.0,False,HARD,15.0,True,Haas F1 Team,0 days 01:22:24.969000,,1,20.0,False,,False,True,879.1112401230346
17.0,25.2,44.0,1013.5,39.8,145.0,0.8,0.0,2023,27,9132.841216216217,3.60472972972973,40.42567567567568,105,14,0 days 01:25:05.421000,HUL,0 days 00:01:20.171000,2.0,,,0 days 00:00:21.099000,0 days 00:00:37.801000,0 days 00:00:21.271000,0 days 01:24:06.374000,0 days 01:24:44.175000,0 days 01:25:05.446000,182.0,182.0,262.0,284.0,False,HARD,16.0,True,Haas F1 Team,0 days 01:23:45.250000,,1,20.0,False,,False,True,877.8193442930694
18.0,25.3,43.0,1013.5,39.8,104.0,1.5,0.0,2023,27,9384.129449838189,3.576051779935275,46.19417475728155,99,5,0 days 01:26:26.587000,HUL,0 days 00:01:21.166000,2.0,,,0 days 00:00:21.453000,0 days 00:00:38.302000,0 days 00:00:21.411000,0 days 01:25:26.899000,0 days 01:26:05.201000,0 days 01:26:26.612000,177.0,183.0,267.0,285.0,False,HARD,17.0,True,Haas F1 Team,0 days 01:25:05.421000,,1,19.0,False,,False,True,876.5274484631043
19.0,25.3,42.0,1013.5,39.9,137.0,0.8999999999999999,0.0,2023,27,9465.073825503356,3.634228187919463,47.44630872483221,94,0,0 days 01:27:46.423000,HUL,0 days 00:01:19.836000,2.0,,,0 days 00:00:21.229000,0 days 00:00:37.898000,0 days 00:00:20.709000,0 days 01:26:47.841000,0 days 01:27:25.739000,0 days 01:27:46.448000,180.0,189.0,257.0,286.0,False,HARD,18.0,True,Haas F1 Team,0 days 01:26:26.587000,,1,17.0,False,,False,True,875.2355526331392
20.0,25.3,43.0,1013.5,39.7,91.0,2.0,0.0,2023,27,9595.954385964911,3.740350877192983,49.78947368421053,86,0,0 days 01:29:04.065000,HUL,0 days 00:01:17.642000,2.0,,,0 days 00:00:20.317000,0 days 00:00:36.596000,0 days 00:00:20.729000,0 days 01:28:06.765000,0 days 01:28:43.361000,0 days 01:29:04.090000,202.0,188.0,256.0,280.0,False,HARD,19.0,True,Haas F1 Team,0 days 01:27:46.423000,,1,17.0,False,,False,True,873.9436568031741
21.0,25.4,43.0,1013.5,39.2,154.0,1.3,0.0,2023,27,9514.838487972507,3.6597938144329896,49.43642611683849,81,0,0 days 01:30:21.266000,HUL,0 days 00:01:17.201000,2.0,,,0 days 00:00:20.215000,0 days 00:00:36.348000,0 days 00:00:20.638000,0 days 01:29:24.305000,0 days 01:30:00.653000,0 days 01:30:21.291000,200.0,190.0,257.0,280.0,False,HARD,20.0,True,Haas F1 Team,0 days 01:29:04.065000,,1,17.0,False,,False,True,872.651760973209
22.0,25.35,43.0,1013.45,39.1,138.0,1.4,0.0,2023,27,9364.0,3.5972696245733786,46.02047781569966,86,0,0 days 01:31:39.111000,HUL,0 days 00:01:17.845000,2.0,,,0 days 00:00:20.328000,0 days 00:00:36.739000,0 days 00:00:20.778000,0 days 01:30:41.619000,0 days 01:31:18.358000,0 days 01:31:39.136000,198.0,186.0,256.0,280.0,False,HARD,21.0,True,Haas F1 Team,0 days 01:30:21.266000,,1,17.0,False,,False,True,871.3598651432438
23.0,25.4,42.0,1013.4,39.0,141.0,1.1,0.0,2023,27,9372.807432432432,3.7364864864864864,46.847972972972975,90,0,0 days 01:32:57.120000,HUL,0 days 00:01:18.009000,2.0,,,0 days 00:00:20.390000,0 days 00:00:36.768000,0 days 00:00:20.851000,0 days 01:31:59.526000,0 days 01:32:36.294000,0 days 01:32:57.145000,,186.0,257.0,281.0,False,HARD,22.0,True,Haas F1 Team,0 days 01:31:39.111000,,1,17.0,False,,False,True,870.0679693132788
24.0,25.4,42.0,1013.2,39.0,140.0,1.5,0.0,2023,27,9338.881967213114,3.662295081967213,48.60327868852459,89,0,0 days 01:34:15.483000,HUL,0 days 00:01:18.363000,2.0,,,0 days 00:00:20.571000,0 days 00:00:36.955000,0 days 00:00:20.837000,0 days 01:33:17.716000,0 days 01:33:54.671000,0 days 01:34:15.508000,199.0,189.0,257.0,282.0,False,HARD,23.0,True,Haas F1 Team,0 days 01:32:57.120000,,1,17.0,False,,False,True,868.7760734833137
25.0,25.4,42.0,1013.4,38.8,152.0,1.8,0.0,2023,27,9321.29292929293,3.7474747474747474,46.88215488215488,90,0,0 days 01:35:33.713000,HUL,0 days 00:01:18.230000,2.0,,,0 days 00:00:20.407000,0 days 00:00:36.936000,0 days 00:00:20.887000,0 days 01:34:35.915000,0 days 01:35:12.851000,0 days 01:35:33.738000,200.0,190.0,258.0,282.0,False,HARD,24.0,True,Haas F1 Team,0 days 01:34:15.483000,,1,17.0,False,,False,True,867.4841776533485
26.0,25.3,42.0,1013.2,38.7,131.5,0.8999999999999999,0.0,2023,27,9397.296666666669,3.7466666666666666,47.95,87,0,0 days 01:36:52.377000,HUL,0 days 00:01:18.664000,2.0,,,0 days 00:00:20.500000,0 days 00:00:37.158000,0 days 00:00:21.006000,0 days 01:35:54.238000,0 days 01:36:31.396000,0 days 01:36:52.402000,198.0,188.0,257.0,282.0,False,HARD,25.0,True,Haas F1 Team,0 days 01:35:33.713000,,1,17.0,False,,False,True,866.1922818233835
27.0,25.4,42.0,1013.4,39.1,158.0,1.2,0.0,2023,27,9206.937086092716,3.642384105960265,44.66556291390729,94,0,0 days 01:38:11.333000,HUL,0 days 00:01:18.956000,2.0,,,0 days 00:00:20.632000,0 days 00:00:37.242000,0 days 00:00:21.082000,0 days 01:37:13.034000,0 days 01:37:50.276000,0 days 01:38:11.358000,199.0,187.0,258.0,283.0,False,HARD,26.0,True,Haas F1 Team,0 days 01:36:52.377000,,1,17.0,False,,False,True,864.9003859934184
28.0,25.4,41.0,1013.2,39.1,134.0,1.0,0.0,2023,27,9154.87459807074,3.665594855305466,42.543408360128616,104,15,0 days 01:39:30.922000,HUL,0 days 00:01:19.589000,2.0,,,0 days 00:00:20.806000,0 days 00:00:37.456000,0 days 00:00:21.327000,0 days 01:38:32.164000,0 days 01:39:09.620000,0 days 01:39:30.947000,195.0,182.0,259.0,283.0,False,HARD,27.0,True,Haas F1 Team,0 days 01:38:11.333000,,1,17.0,False,,False,True,863.6084901634532
29.0,25.45,41.0,1013.2,38.85,123.5,0.95,0.0,2023,27,9263.226351351352,3.668918918918919,45.73986486486486,87,17,0 days 01:40:52.334000,HUL,0 days 00:01:21.412000,2.0,,,0 days 00:00:20.703000,0 days 00:00:39.279000,0 days 00:00:21.430000,0 days 01:39:51.650000,0 days 01:40:30.929000,0 days 01:40:52.359000,191.0,180.0,267.0,283.0,False,HARD,28.0,True,Haas F1 Team,0 days 01:39:30.922000,,1,17.0,False,,False,True,862.3165943334882
30.0,25.6,41.0,1013.4,38.6,168.0,0.8,0.0,2023,27,9222.40776699029,3.72168284789644,45.48867313915858,93,17,0 days 01:42:11.254000,HUL,0 days 00:01:18.920000,2.0,,,0 days 00:00:20.721000,0 days 00:00:37.255000,0 days 00:00:20.944000,0 days 01:41:13.080000,0 days 01:41:50.335000,0 days 01:42:11.279000,197.0,186.0,267.0,284.0,False,HARD,29.0,True,Haas F1 Team,0 days 01:40:52.334000,,1,17.0,False,,False,True,861.024698503523
31.0,25.6,40.0,1013.4,38.4,110.0,1.0,0.0,2023,27,9124.17543859649,3.617543859649123,43.97894736842105,91,16,0 days 01:43:31.010000,HUL,0 days 00:01:19.756000,2.0,,,0 days 00:00:20.814000,0 days 00:00:37.490000,0 days 00:00:21.452000,0 days 01:42:32.093000,0 days 01:43:09.583000,0 days 01:43:31.035000,196.0,183.0,268.0,283.0,False,HARD,30.0,True,Haas F1 Team,0 days 01:42:11.254000,,1,17.0,False,,False,True,859.7328026735579
32.0,25.6,40.0,1013.45,38.4,146.5,1.0,0.0,2023,27,9093.267100977198,3.6710097719869705,41.28990228013029,97,14,0 days 01:44:50.718000,HUL,0 days 00:01:19.708000,2.0,,,0 days 00:00:20.922000,0 days 00:00:37.513000,0 days 00:00:21.273000,0 days 01:43:51.957000,0 days 01:44:29.470000,0 days 01:44:50.743000,197.0,188.0,267.0,283.0,False,HARD,31.0,True,Haas F1 Team,0 days 01:43:31.010000,,1,17.0,False,,False,True,858.4409068435928
33.0,25.5,41.0,1013.5,38.4,147.0,1.2,0.0,2023,27,9082.421221864952,3.7459807073954985,42.556270096463024,95,16,0 days 01:46:12.066000,HUL,0 days 00:01:21.348000,2.0,,,0 days 00:00:20.917000,0 days 00:00:38.125000,0 days 00:00:22.306000,0 days 01:45:11.660000,0 days 01:45:49.785000,0 days 01:46:12.091000,196.0,172.0,216.0,283.0,False,HARD,32.0,True,Haas F1 Team,0 days 01:44:50.718000,,1,17.0,False,,False,True,857.1490110136277
