driver_number,lap_number,brake_count,n_gear,drs_count,speed,throttle,rpm,meeting_key,session_key,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,Unnamed: 0,yellow_flag
24,1,141,2.3427230046948355,0,100.83802816901408,38.347417840375584,8258.706572769954,1210,9094,,,44.973,40.522,139.0,169.0,True,,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2064, 2064]",282.0,0,1
24,2,95,3.4212218649517685,0,144.88745980707395,47.9935691318328,9499.845659163988,1210,9094,2023-05-28 13:05:03.034000+00:00,23.917,36.293,20.547,193.0,189.0,True,80.757,"[2064, 2048, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2049, 2049, 2048, 2049, 2051, 2049, 2049]","[2049, 2049, 2051, 2049, 2049]",276.0,1,0
24,3,80,3.768421052631579,0,154.7578947368421,50.93684210526316,9497.540350877192,1210,9094,2023-05-28 13:06:23.860000+00:00,20.325,36.051,20.627,201.0,190.0,False,77.003,"[2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2049]","[2049, 2048, 2048, 2049, 0]",277.0,2,0
24,4,84,3.7859649122807015,0,153.04912280701754,48.901754385964914,9405.884210526316,1210,9094,2023-05-28 13:07:40.875000+00:00,20.273,36.051,20.622,203.0,190.0,False,76.946,"[2049, 2048, 2049, 2049, 2048, 2051]","[2048, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2049]",277.0,3,0
24,5,87,3.7705479452054793,0,153.4794520547945,49.102739726027394,9429.729452054795,1210,9094,2023-05-28 13:08:57.795000+00:00,20.3,36.13,20.496,199.0,191.0,False,76.926,"[2048, 2048, 2049, 2049, 2051, 2048]","[2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2051, 2048]",278.0,4,0
24,6,80,3.720136518771331,0,152.82252559726962,50.75767918088737,9455.126279863482,1210,9094,2023-05-28 13:10:14.716000+00:00,20.397,36.174,20.634,197.0,190.0,False,77.205,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",280.0,5,0
24,7,88,3.7583892617449663,0,153.73154362416108,49.81879194630873,9508.721476510067,1210,9094,2023-05-28 13:11:31.902000+00:00,20.451,36.403,20.554,195.0,191.0,False,77.408,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",280.0,6,0
24,8,83,3.672661870503597,0,150.55755395683454,47.780575539568346,9423.84892086331,1210,9094,2023-05-28 13:12:49.650000+00:00,20.473,36.181,20.6,197.0,192.0,False,77.254,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 0]",281.0,7,0
24,9,91,3.7881944444444446,0,152.87152777777777,48.12152777777778,9331.454861111111,1210,9094,2023-05-28 13:14:06.586000+00:00,20.371,36.45,20.702,199.0,190.0,False,77.523,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,8,0
24,10,85,3.778523489932886,0,152.35906040268458,47.52013422818792,9327.43288590604,1210,9094,2023-05-28 13:15:24.101000+00:00,20.432,37.0,21.017,190.0,188.0,False,78.449,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,9,0
24,11,90,3.6842105263157894,0,147.98355263157896,45.7171052631579,9212.424342105263,1210,9094,2023-05-28 13:16:42.552000+00:00,20.82,37.48,21.302,191.0,187.0,False,79.602,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",283.0,10,0
24,12,88,3.642384105960265,0,145.83774834437085,42.98675496688742,9153.228476821192,1210,9094,2023-05-28 13:18:02.129000+00:00,21.331,37.638,21.35,182.0,182.0,False,80.319,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",283.0,11,1
24,13,87,3.714765100671141,19,147.54362416107384,45.29194630872483,9056.835570469799,1210,9094,2023-05-28 13:19:22.471000+00:00,21.05,38.268,21.243,183.0,185.0,False,80.561,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",282.0,12,0
24,14,91,3.742574257425743,16,146.88448844884488,42.43234323432343,9038.801980198019,1210,9094,2023-05-28 13:20:43.033000+00:00,21.212,38.053,21.388,175.0,182.0,False,80.653,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",283.0,13,1
24,15,95,3.673076923076923,17,146.2403846153846,44.56089743589744,9113.11217948718,1210,9094,2023-05-28 13:22:03.703000+00:00,20.966,37.985,21.447,181.0,182.0,False,80.398,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",283.0,14,0
24,16,90,3.6556291390728477,3,145.88741721854305,44.19867549668874,9090.430463576158,1210,9094,2023-05-28 13:23:24.108000+00:00,20.912,38.097,21.718,179.0,183.0,False,80.727,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,15,0
24,17,102,3.6634615384615383,16,145.39423076923077,41.93589743589744,9019.830128205129,1210,9094,2023-05-28 13:24:44.810000+00:00,21.065,38.174,21.43,180.0,185.0,False,80.669,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",280.0,16,0
24,18,97,3.560810810810811,16,143.45945945945945,41.395270270270274,9123.766891891892,1210,9094,2023-05-28 13:26:05.511000+00:00,22.067,38.224,21.233,162.0,185.0,False,81.524,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",285.0,17,0
24,19,106,3.5063291139240507,15,142.96518987341773,43.80696202531646,9192.227848101265,1210,9094,2023-05-28 13:27:26.932000+00:00,22.36,38.556,21.471,164.0,184.0,False,82.387,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,18,0
24,20,92,3.564516129032258,1,143.56129032258065,43.99032258064516,9107.935483870968,1210,9094,2023-05-28 13:28:49.368000+00:00,21.352,37.794,21.428,167.0,185.0,False,80.574,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",283.0,19,0
24,21,90,3.7344827586206897,0,151.74137931034483,48.19310344827586,9402.096551724138,1210,9094,2023-05-28 13:30:09.913000+00:00,20.68,36.601,20.964,193.0,189.0,False,78.245,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",277.0,20,0
24,22,86,3.667820069204152,0,151.13148788927336,48.761245674740486,9415.80276816609,1210,9094,2023-05-28 13:31:28.240000+00:00,20.342,36.505,20.741,191.0,193.0,False,77.588,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",278.0,21,0
24,23,99,3.7037037037037037,0,152.2020202020202,48.5993265993266,9498.9898989899,1210,9094,2023-05-28 13:32:45.801000+00:00,20.26,36.339,20.851,198.0,191.0,False,77.45,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",279.0,22,0
24,24,88,3.794425087108014,0,153.82229965156793,49.54006968641115,9434.867595818816,1210,9094,2023-05-28 13:34:03.268000+00:00,20.373,36.323,20.769,201.0,191.0,False,77.465,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048]",279.0,23,0
24,25,87,3.6943521594684388,0,150.40863787375415,48.06976744186046,9364.837209302326,1210,9094,2023-05-28 13:35:20.720000+00:00,20.394,36.505,20.872,195.0,191.0,False,77.771,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,24,0
24,26,85,3.6734006734006734,0,149.2996632996633,48.06060606060606,9381.053872053872,1210,9094,2023-05-28 13:36:38.516000+00:00,20.532,36.565,21.064,200.0,192.0,False,78.161,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 0]",281.0,25,0
24,27,89,3.760135135135135,0,152.20945945945945,48.0,9378.155405405405,1210,9094,2023-05-28 13:37:56.624000+00:00,20.502,36.549,21.046,193.0,191.0,False,78.097,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,26,0
24,28,97,3.554838709677419,0,144.2225806451613,42.45161290322581,9195.690322580645,1210,9094,2023-05-28 13:39:14.747000+00:00,20.509,38.959,21.312,191.0,182.0,False,80.78,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",210.0,27,0
24,29,90,3.7449664429530203,0,151.60738255033556,46.76510067114094,9389.76845637584,1210,9094,2023-05-28 13:40:35.543000+00:00,20.545,37.021,21.297,,188.0,False,78.863,"[None, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",282.0,28,0
24,30,84,3.58,0,147.77666666666667,46.156666666666666,9296.753333333334,1210,9094,2023-05-28 13:41:54.401000+00:00,20.793,37.443,21.264,192.0,185.0,False,79.5,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",283.0,29,0
24,31,91,3.7114754098360656,0,149.59016393442624,45.488524590163934,9252.118032786886,1210,9094,2023-05-28 13:43:13.899000+00:00,20.58,37.434,21.178,193.0,187.0,False,79.192,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",281.0,30,0
24,32,87,3.6433566433566433,15,146.2027972027972,45.62237762237762,9161.041958041958,1210,9094,2023-05-28 13:44:33.085000+00:00,20.708,37.64,21.278,189.0,182.0,False,79.626,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",283.0,31,0
24,33,93,3.6870967741935483,21,145.79032258064515,42.81290322580645,9059.209677419354,1210,9094,2023-05-28 13:45:52.724000+00:00,20.852,37.848,22.902,190.0,178.0,False,81.602,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",281.0,32,0
24,34,103,3.729641693811075,25,148.2540716612378,43.77198697068404,9155.322475570032,1210,9094,2023-05-28 13:47:14.348000+00:00,21.406,37.745,21.436,187.0,184.0,False,80.587,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",283.0,33,0
24,35,91,3.7818791946308723,4,151.68120805369128,47.0,9326.758389261746,1210,9094,2023-05-28 13:48:34.815000+00:00,20.615,37.045,20.926,194.0,189.0,False,78.586,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",283.0,34,0
24,36,90,3.7260273972602738,0,149.5,47.75342465753425,9263.784246575342,1210,9094,2023-05-28 13:49:53.470000+00:00,20.567,37.142,21.137,198.0,183.0,False,78.846,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,35,0
24,37,91,3.73,17,149.73666666666668,45.766666666666666,9254.253333333334,1210,9094,2023-05-28 13:51:12.328000+00:00,20.776,37.326,20.997,186.0,190.0,False,79.099,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,36,0
24,38,90,3.737541528239203,19,149.80066445182723,45.74750830564784,9286.322259136212,1210,9094,2023-05-28 13:52:31.420000+00:00,20.564,37.137,20.98,195.0,189.0,False,78.681,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,37,0
24,39,95,3.709030100334448,2,149.98996655518394,45.87290969899666,9254.464882943144,1210,9094,2023-05-28 13:53:50.122000+00:00,20.579,37.071,21.009,196.0,188.0,False,78.659,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",283.0,38,0
24,40,90,3.675767918088737,0,148.1467576791809,45.36518771331058,9293.337883959044,1210,9094,2023-05-28 13:55:08.808000+00:00,20.49,37.128,20.989,197.0,185.0,False,78.607,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",282.0,39,0
24,41,93,3.723905723905724,0,150.52861952861952,46.36700336700337,9266.558922558923,1210,9094,2023-05-28 13:56:27.385000+00:00,20.619,37.351,20.861,194.0,189.0,False,78.831,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,40,0
24,42,93,3.6809210526315788,18,148.72697368421052,46.0953947368421,9232.917763157895,1210,9094,2023-05-28 13:57:46.509000+00:00,20.48,37.089,21.097,198.0,189.0,False,78.666,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,41,0
24,43,94,3.683673469387755,17,148.69727891156464,45.05102040816327,9259.350340136054,1210,9094,2023-05-28 13:59:04.898000+00:00,20.522,37.032,21.147,196.0,189.0,False,78.701,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",282.0,42,0
24,44,91,3.636986301369863,3,147.7568493150685,45.571917808219176,9287.20890410959,1210,9094,2023-05-28 14:00:23.599000+00:00,20.698,37.151,20.872,192.0,188.0,False,78.721,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",282.0,43,0
24,45,91,3.688963210702341,0,149.98327759197323,47.03344481605351,9331.434782608696,1210,9094,2023-05-28 14:01:42.348000+00:00,20.63,37.105,21.027,195.0,188.0,False,78.762,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,44,0
24,46,92,3.6543624161073827,0,148.4496644295302,46.48993288590604,9271.446308724831,1210,9094,2023-05-28 14:03:01.065000+00:00,20.512,37.171,20.977,,190.0,False,78.66,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,45,0
24,47,97,3.7442622950819673,0,151.42950819672132,47.20655737704918,9342.554098360655,1210,9094,2023-05-28 14:04:19.752000+00:00,20.466,37.301,21.042,194.0,187.0,False,78.809,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",281.0,46,0
24,48,84,3.6588628762541804,0,149.19397993311037,45.97658862876254,9275.528428093645,1210,9094,2023-05-28 14:05:38.516000+00:00,20.561,37.221,21.165,196.0,189.0,False,78.947,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,47,0
24,49,78,3.6575342465753424,0,147.59931506849315,47.386986301369866,9249.585616438357,1210,9094,2023-05-28 14:06:57.499000+00:00,20.492,37.411,21.162,197.0,185.0,False,79.065,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",281.0,48,0
24,50,97,3.5,15,143.27302631578948,42.68092105263158,9138.52302631579,1210,9094,2023-05-28 14:08:16.575000+00:00,20.64,39.615,21.409,196.0,180.0,False,81.664,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",280.0,49,0
24,51,114,3.1202346041055717,7,131.7126099706745,36.90615835777126,8887.868035190615,1210,9094,2023-05-28 14:09:38.230000+00:00,20.987,44.544,24.722,167.0,153.0,False,90.253,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",260.0,50,0
24,52,142,2.498800959232614,3,104.05515587529976,35.48441247002398,8128.956834532374,1210,9094,2023-05-28 14:11:08.385000+00:00,24.031,47.07,40.896,119.0,154.0,False,111.997,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",259.0,51,0
24,53,111,2.7349726775956285,0,121.68306010928961,37.66120218579235,8839.915300546449,1210,9094,2023-05-28 14:13:00.523000+00:00,26.95,46.587,23.398,137.0,156.0,True,96.935,"[2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",261.0,52,0
24,54,119,2.68668407310705,0,115.06527415143603,30.25065274151436,8504.002610966058,1210,9094,2023-05-28 14:14:37.397000+00:00,24.778,49.642,26.026,113.0,146.0,False,100.446,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",256.0,53,0
24,55,120,2.697732997481108,0,112.52141057934509,28.22670025188917,8240.143576826196,1210,9094,2023-05-28 14:16:17.739000+00:00,26.463,49.345,30.737,121.0,138.0,False,106.545,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",254.0,54,1
24,56,114,2.6640625,0,116.97135416666667,31.440104166666668,8650.877604166666,1210,9094,2023-05-28 14:18:04.409000+00:00,26.643,48.265,27.0,131.0,138.0,False,101.908,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",262.0,55,1
24,57,130,2.574938574938575,0,112.73710073710073,27.992628992628994,8509.162162162162,1210,9094,2023-05-28 14:19:46.282000+00:00,27.221,49.122,28.359,120.0,133.0,False,104.702,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",266.0,56,0
24,58,125,2.56140350877193,0,111.58646616541354,28.93483709273183,8370.147869674185,1210,9094,2023-05-28 14:21:30.983000+00:00,28.832,49.317,27.415,117.0,132.0,False,105.564,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",272.0,57,1
24,59,121,2.6458333333333335,0,114.88541666666667,29.268229166666668,8493.53125,1210,9094,2023-05-28 14:23:16.622000+00:00,27.562,48.727,27.303,126.0,128.0,False,103.592,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",268.0,58,1
24,60,111,2.671018276762402,0,115.85117493472585,30.289817232375977,8613.138381201044,1210,9094,2023-05-28 14:25:00.135000+00:00,26.708,47.952,26.96,133.0,129.0,False,101.62,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",264.0,59,1
24,61,112,2.6184210526315788,0,115.30526315789474,30.28421052631579,8667.628947368421,1210,9094,2023-05-28 14:26:41.790000+00:00,26.594,47.925,26.982,127.0,130.0,False,101.501,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",270.0,60,1
24,62,130,2.704834605597964,0,118.81679389312977,32.27226463104326,8706.132315521629,1210,9094,2023-05-28 14:28:23.304000+00:00,26.468,47.801,26.718,133.0,131.0,False,100.987,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",271.0,61,0
24,63,108,2.664,0,117.97333333333333,32.17333333333333,8723.16,1210,9094,2023-05-28 14:30:04.255000+00:00,26.265,48.06,26.413,,135.0,False,100.738,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",270.0,62,0
24,64,116,2.605,0,115.7575,29.6425,8676.375,1210,9094,2023-05-28 14:31:45.003000+00:00,26.121,47.347,29.105,139.0,136.0,False,102.573,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",270.0,63,0
24,65,117,2.641025641025641,0,118.28205128205128,31.446153846153845,8808.594871794872,1210,9094,2023-05-28 14:33:27.611000+00:00,27.198,47.238,25.008,134.0,139.0,False,99.444,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",272.0,64,0
24,66,116,2.8764367816091956,0,125.98850574712644,35.06609195402299,8967.247126436781,1210,9094,2023-05-28 14:35:07.078000+00:00,24.573,45.594,24.12,146.0,148.0,False,94.287,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,65,0
24,67,107,2.9119318181818183,0,128.08522727272728,35.84659090909091,9025.90909090909,1210,9094,2023-05-28 14:36:41.279000+00:00,24.541,45.319,23.604,148.0,149.0,False,93.464,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",274.0,66,0
24,68,120,2.8622589531680442,0,124.84573002754821,34.082644628099175,8901.380165289256,1210,9094,2023-05-28 14:38:14.731000+00:00,24.734,45.068,24.877,143.0,155.0,False,94.679,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",275.0,67,0
24,69,103,2.80466472303207,0,125.22448979591837,36.56268221574344,9069.548104956268,1210,9094,2023-05-28 14:39:49.588000+00:00,26.454,44.453,22.972,148.0,161.0,False,93.879,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 0]",275.0,68,1
24,70,108,3.097058823529412,0,130.7764705882353,38.38235294117647,8987.914705882353,1210,9094,2023-05-28 14:41:23.227000+00:00,23.856,43.793,22.756,149.0,163.0,False,90.405,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",274.0,69,0
24,71,105,3.0088495575221237,0,130.0560471976401,38.48672566371681,9016.6401179941,1210,9094,2023-05-28 14:42:53.726000+00:00,23.237,43.399,22.7,159.0,163.0,False,89.336,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",276.0,70,0
24,72,104,3.146788990825688,0,134.54128440366972,39.48318042813456,9143.055045871559,1210,9094,2023-05-28 14:44:23.052000+00:00,22.869,42.498,22.597,161.0,171.0,False,87.964,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",277.0,71,0
24,73,107,3.0962099125364433,0,129.93586005830903,36.49562682215743,8887.685131195336,1210,9094,2023-05-28 14:45:51.113000+00:00,22.817,44.378,22.924,158.0,169.0,False,90.119,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",240.0,72,0
24,74,93,3.105421686746988,0,132.22289156626505,37.59036144578313,9053.210843373494,1210,9094,2023-05-28 14:47:21.174000+00:00,23.098,42.391,22.56,163.0,166.0,False,88.049,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",277.0,73,0
